position_id,portfolio_id,asset_id,region,exposure_value,return_rate,trade_date
539,6,86,US,90342.99,0.05,03-03-2025
540,18,90,US,1290280.27,0.12,15-02-2024
541,5,49,Asia,12187.24,0.06,11-02-2024
542,47,43,US,11926.72,0.07,26-04-2025
543,25,36,Asia,363456.62,0.08,31-05-2025
544,2,58,Asia,115262.99,0.1,04-02-2024
545,10,13,US,1931674.16,0.04,11-03-2025
546,30,52,MENA,47939.31,0.07,27-06-2025
547,50,58,Asia,171087.27,0.08,07-02-2025
548,45,32,US,216247.52,0.08,05-05-2025
549,5,81,MENA,45298.82,0.06,10-04-2024
550,33,100,Asia,21464.44,0.04,08-04-2025
551,1,60,MENA,45298.75,0.04,22-05-2025
552,18,83,LATAM,1156545.11,0.05,03-09-2024
553,32,58,LATAM,51870.17,0.09,26-03-2024
554,47,99,MENA,49026.2,0.05,25-07-2025
555,49,56,Asia,1208592.87,0.1,13-01-2024
556,11,28,US,326203.24,0.11,20-02-2025
557,21,1,Europe,507057.55,0.08,11-08-2024
558,26,42,US,49192.74,0.08,15-05-2024
559,25,82,Europe,862732.15,0.08,02-01-2025
560,22,48,Europe,116272.12,0.07,29-10-2024
561,27,40,Asia,187558.72,0.09,01-09-2024
562,49,97,MENA,470693.31,0.1,02-04-2024
563,13,63,US,1675450.7,0.1,17-01-2024
564,33,76,MENA,118536.36,0.09,06-05-2025
565,34,72,LATAM,286091.22,0.09,08-11-2024
566,41,88,Asia,58396.21,0.11,14-06-2024
567,35,80,Asia,228156.45,0.1,15-04-2025
568,1,4,LATAM,3080169.14,0.05,07-08-2025
569,21,38,US,1008233.51,0.05,20-08-2025
570,48,27,LATAM,2333069.04,0.06,25-01-2024
571,6,9,US,63090.68,0.04,10-04-2025
572,28,16,Europe,43061.13,0.05,19-04-2025
573,17,56,Asia,256273.49,0.07,21-05-2024
574,5,76,US,4552.22,0.08,19-02-2025
575,31,31,MENA,1638273.01,0.08,08-07-2024
576,5,88,MENA,95116.63,0.09,14-01-2025
577,38,14,Asia,58977.32,0.07,03-10-2025
578,3,25,LATAM,240787.4,0.11,20-04-2025
579,23,34,LATAM,257590.51,0.05,10-10-2025
580,37,67,US,77160.57,0.05,02-01-2024
581,37,24,LATAM,361487.99,0.09,04-10-2025
582,10,73,Asia,408726.95,0.12,13-03-2024
583,10,26,US,797544.49,0.12,29-01-2025
584,19,20,Europe,1373477.95,0.1,06-12-2024
585,17,64,LATAM,32619.86,0.06,27-06-2025
586,21,10,LATAM,520555.07,0.07,03-02-2024
587,14,83,US,385559.97,0.1,30-10-2024
588,9,67,MENA,1647391.92,0.12,12-03-2025
589,46,24,LATAM,976246.48,0.06,03-10-2024
590,1,5,Asia,112571.77,0.11,19-09-2025
591,45,67,LATAM,32208.44,0.1,09-07-2025
592,13,58,Europe,342466.04,0.08,12-08-2025
593,4,27,LATAM,803093.29,0.06,31-07-2024
594,1,80,MENA,139906.03,0.07,23-03-2024
595,49,15,LATAM,1183549.14,0.11,27-09-2025
596,40,35,US,56197.34,0.11,09-12-2024
597,32,76,LATAM,166515.62,0.06,26-02-2024
598,34,53,MENA,1303654.84,0.09,11-06-2025
599,28,44,US,58696.51,0.1,07-01-2025
600,31,26,Asia,1361027.02,0.07,22-02-2024
601,8,47,US,673873.53,0.06,23-04-2024
602,39,34,Europe,914447.58,0.1,27-01-2025
603,26,87,US,178608.32,0.1,09-01-2025
604,34,95,Asia,734680.7,0.08,21-04-2025
605,3,50,LATAM,1570992.42,0.05,25-09-2025
606,50,84,US,903578.99,0.05,11-02-2024
607,12,12,US,3375588.46,0.06,09-01-2025
608,1,87,US,77134.37,0.05,10-01-2025
609,44,4,US,182008.55,0.07,28-06-2024
610,5,87,Asia,167017.73,0.06,26-07-2025
611,30,48,MENA,283266.52,0.09,09-03-2024
612,30,55,MENA,244941.1,0.08,28-07-2025
613,17,1,US,384780.62,0.1,28-07-2024
614,48,89,Asia,134753.1,0.06,21-05-2024
615,47,66,Asia,231747.77,0.1,08-12-2024
616,23,30,US,9260.24,0.08,01-09-2024
617,15,3,Europe,1112580.11,0.07,06-07-2025
618,37,21,US,75425.86,0.11,26-04-2024
619,21,89,Europe,471345.11,0.12,04-05-2025
620,14,84,US,252485.29,0.12,17-08-2025
621,2,49,Europe,190551.46,0.06,02-08-2024
622,11,86,Europe,14516.61,0.1,18-08-2024
623,39,85,US,491812.42,0.1,24-11-2024
624,38,62,Europe,6852.17,0.11,27-12-2024
625,34,97,LATAM,1616150.27,0.09,30-09-2024
626,38,38,MENA,170615.35,0.09,30-05-2025
627,50,15,Asia,155647.77,0.09,09-03-2025
628,34,52,Europe,2991885.12,0.09,10-10-2024
629,18,79,Europe,669658.87,0.08,25-02-2024
630,30,46,Asia,17057.18,0.05,05-03-2024
631,15,25,Europe,53666.8,0.09,16-01-2025
632,27,21,Asia,47479.14,0.07,19-12-2024
633,34,88,US,403829.78,0.1,08-04-2025
634,38,5,LATAM,92472.25,0.04,12-05-2025
635,33,70,LATAM,171431.7,0.08,28-05-2025
636,24,47,MENA,61499.11,0.1,23-06-2025
637,15,87,Europe,286428.94,0.09,05-05-2024
638,30,68,MENA,14860.75,0.08,26-04-2025
639,42,91,US,589724.82,0.04,28-06-2025
640,17,18,LATAM,22492.64,0.07,29-06-2025
641,5,21,US,79037.83,0.1,26-10-2024
642,29,92,US,379133.97,0.1,07-04-2025
643,4,99,Europe,161690.95,0.09,27-09-2025
644,10,86,US,1138416.89,0.08,11-01-2025
645,17,23,LATAM,62190.65,0.09,08-03-2024
646,10,64,MENA,184928.25,0.05,11-07-2024
647,17,67,LATAM,306638.74,0.13,13-04-2025
648,20,40,Europe,87242.55,0.11,30-03-2024
649,24,10,LATAM,485620.92,0.1,23-03-2024
650,5,89,Asia,128529.68,0.04,04-02-2025
651,34,52,MENA,313875.66,0.08,02-07-2024
652,6,72,Asia,110878.68,0.1,22-10-2024
653,2,75,Asia,354068.42,0.07,19-03-2024
654,13,61,Europe,319708.01,0.08,21-04-2024
655,43,64,US,71133.39,0.1,17-06-2024
656,43,5,Asia,84783.46,0.04,09-10-2024
657,48,53,LATAM,2276975.29,0.1,24-04-2024
658,11,55,US,34952.9,0.09,31-05-2024
659,47,37,LATAM,378500.17,0.08,23-05-2025
660,23,56,LATAM,169109.82,0.12,03-06-2024
661,16,59,US,289093.63,0.06,28-07-2024
662,31,93,US,84556.68,0.04,17-06-2025
663,11,69,LATAM,14692.66,0.08,04-10-2025
664,16,73,Europe,149557.68,0.04,24-01-2024
665,8,59,MENA,447458.22,0.05,27-10-2024
666,4,2,MENA,409347.56,0.1,02-03-2025
667,40,65,Europe,704386.86,0.09,08-07-2025
668,4,60,US,155854.35,0.04,15-05-2024
669,25,51,LATAM,372717.18,0.08,30-04-2025
670,3,30,MENA,243664.7,0.08,21-12-2024
671,32,11,LATAM,1509537.21,0.06,06-03-2025
672,3,92,Europe,771143.35,0.16,30-03-2025
673,27,76,LATAM,540473.18,0.09,22-01-2024
674,29,39,Europe,92886.95,0.08,25-10-2024
675,32,90,US,502906.43,0.12,12-07-2024
676,50,77,Europe,749268.76,0.07,05-03-2024
677,19,72,Europe,336969.45,0.08,23-01-2024
678,21,63,MENA,70775.69,0.09,25-08-2024
679,5,64,LATAM,630465.1,0.1,16-06-2025
680,18,61,MENA,885744.07,0.1,09-12-2024
681,28,54,Asia,97658.59,0.12,25-02-2025
682,42,92,Europe,2040482.33,0.11,15-08-2025
683,22,94,Asia,82031.36,0.08,17-12-2024
684,21,73,MENA,445666.44,0.08,30-11-2024
685,6,95,LATAM,253063.01,0.08,12-05-2025
686,1,58,MENA,21896.94,0.12,30-08-2025
687,5,85,LATAM,42727.62,0.03,26-06-2025
688,41,56,LATAM,202663.02,0.08,15-07-2025
689,12,34,US,1805729.2,0.11,31-03-2025
690,26,31,Europe,96461.2,0.06,13-04-2025
691,46,52,MENA,454212.32,0.07,07-11-2024
692,34,89,LATAM,340647.28,0.1,03-08-2025
693,49,76,MENA,284515.36,0.09,15-05-2024
694,14,1,MENA,114296.97,0.07,09-11-2024
695,26,55,LATAM,1433897.66,0.09,24-06-2024
696,45,22,Asia,328477.04,0.1,23-09-2024
697,27,40,Europe,535095.93,0.06,20-08-2024
698,9,1,Europe,102519.76,0.09,10-05-2025
699,26,65,US,1402116.29,0.09,15-01-2025
700,47,63,US,83151.89,0.05,22-10-2024
701,22,54,US,15941.86,0.11,18-02-2024
702,47,42,Europe,72555.8,0.08,31-05-2024
703,30,21,Asia,12910.58,0.09,27-12-2024
704,43,79,Europe,53467.13,0.08,18-10-2024
705,48,81,Europe,1042119.78,0.09,11-04-2025
706,17,22,Europe,123620.45,0.05,19-06-2024
707,26,38,Europe,1754549.26,0.09,25-09-2025
708,36,99,Asia,230513.41,0.12,13-06-2024
709,1,80,US,351916.83,0.05,02-07-2025
710,8,8,MENA,346549.97,0.12,19-10-2024
711,49,62,US,62842.57,0.08,05-07-2024
712,35,47,US,629389.21,0.07,28-06-2024
713,15,17,MENA,14077.21,0.07,06-06-2024
714,47,17,Europe,124500.25,0.1,14-06-2024
715,22,90,Asia,82307.18,0.11,31-08-2024
716,14,13,Asia,314835.69,0.09,29-04-2024
717,26,17,US,1303543.55,0.08,12-02-2024
718,28,38,MENA,242472.94,0.09,20-11-2024
719,23,81,LATAM,87350.54,0.08,11-08-2025
720,14,78,Europe,320106.26,0.1,09-05-2024
721,24,45,US,293091.22,0.05,27-03-2025
722,2,6,Asia,509033.35,0.08,23-09-2024
723,45,35,MENA,360147.76,0.13,13-01-2025
724,26,14,MENA,86010.36,0.06,07-07-2024
725,14,72,US,2836.46,0.04,29-07-2024
726,7,61,LATAM,397234.26,0.09,29-07-2025
727,3,15,Asia,28090.11,0.09,05-02-2024
728,47,54,US,123401.08,0.07,20-11-2024
729,23,27,LATAM,66058.51,0.1,18-12-2024
730,46,13,MENA,635673.09,0.05,31-05-2024
731,43,31,Europe,171115.36,0.08,16-01-2025
732,47,35,Asia,90527.79,0.12,04-04-2025
733,45,60,Asia,30814.92,0.08,06-07-2025
734,18,6,LATAM,11705.01,0.06,15-06-2024
735,38,69,US,8180.21,0.11,30-06-2025
736,35,86,MENA,1569725.63,0.13,04-11-2024
737,15,58,LATAM,221883.52,0.08,04-05-2024
738,25,49,Europe,2337432.98,0.08,26-01-2024
739,37,23,Europe,171595.55,0.08,18-02-2025
740,28,89,Europe,234041.72,0.11,26-05-2025
741,10,34,LATAM,157723.85,0.09,28-05-2024
742,39,26,MENA,232504.67,0.07,14-04-2025
743,17,47,Asia,1161502.06,0.1,23-11-2024
744,39,5,US,292553.62,0.1,08-06-2024
745,22,90,Asia,404837.15,0.06,05-01-2024
746,26,20,MENA,579170.49,0.1,13-07-2025
747,44,6,Asia,691527.83,0.08,03-06-2025
748,25,70,LATAM,136003.97,0.12,05-12-2024
749,17,59,Europe,1212065.85,0.08,29-10-2024
750,13,64,MENA,419271.05,0.02,30-04-2025
751,20,18,MENA,120106.88,0.07,23-10-2024
752,25,4,Asia,332559.87,0.04,10-08-2025
753,4,17,LATAM,37430.75,0.07,30-05-2024
754,10,14,Asia,3569330.55,0.07,01-08-2025
755,3,78,Asia,119041.42,0.09,28-03-2025
756,41,13,MENA,30371.79,0.08,12-12-2024
757,45,7,Asia,104537.48,0.12,25-04-2024
758,18,44,Europe,642211.21,0.09,05-05-2025
759,47,15,Asia,27738.97,0.08,11-02-2024
760,36,19,Europe,2870904.12,0.05,22-05-2024
761,47,63,MENA,27576.39,0.12,18-07-2025
762,22,35,LATAM,671032.08,0.09,29-04-2024
763,34,81,Europe,869029.4,0.1,11-11-2024
764,47,35,LATAM,40730.3,0.07,26-01-2024
765,8,19,LATAM,456609.73,0.07,15-02-2025
766,40,20,Europe,1284355.32,0.07,24-09-2025
767,49,100,MENA,373396.89,0.08,13-08-2024
768,44,35,US,324456.08,0.13,01-04-2025
769,19,32,LATAM,132661.84,0.14,31-12-2024
770,42,48,LATAM,956173.16,0.04,04-04-2024
771,41,44,MENA,66126.91,0.04,30-11-2024
772,37,24,MENA,394624.3,0.07,26-02-2024
773,6,61,Asia,26266.97,0.07,14-09-2025
774,26,17,MENA,652244.35,0.09,18-07-2024
775,34,71,LATAM,1034168.55,0.09,20-08-2025
776,45,50,Europe,1150463.78,0.08,23-06-2025
777,6,65,US,71087.38,0.11,15-08-2024
778,37,99,Asia,153751.15,0.11,11-10-2024
779,33,32,Europe,416307.01,0.09,19-07-2024
780,22,36,US,318243.85,0.05,24-01-2024
781,21,13,US,24765.39,0.1,26-03-2024
782,6,70,US,76019.77,0.05,05-07-2025
783,6,58,Europe,118389.57,0.13,01-04-2025
784,48,14,Asia,793159.69,0.11,30-03-2024
785,4,37,Asia,615957.02,0.09,08-06-2025
786,30,79,US,22333.65,0.11,07-02-2025
787,11,68,Europe,328325.42,0.08,18-07-2024
788,30,40,US,18873,0.12,17-05-2025
789,31,59,MENA,5696802.16,0.07,21-11-2024
790,24,80,Asia,1049861.4,0.12,09-09-2025
791,9,92,LATAM,856071.66,0.11,11-09-2025
792,3,16,US,273824.08,0.08,07-06-2025
793,31,62,MENA,899365.95,0.08,27-02-2024
794,40,4,Asia,51032.77,0.08,04-01-2025
795,37,45,Europe,136760.63,0.05,11-02-2025
796,36,90,Asia,552804.93,0.07,31-05-2024
797,24,28,Europe,205706.95,0.07,13-03-2025
798,31,96,Europe,720472.56,0.08,13-01-2025
799,6,66,US,582041.31,0.07,30-01-2025
800,2,31,US,547772.7,0.06,16-01-2025
801,20,3,Asia,52995.95,0.12,13-01-2024
802,28,8,MENA,964500.9,0.11,18-10-2024
803,11,24,Asia,66842.7,0.08,19-12-2024
804,4,15,LATAM,324445.47,0.06,25-12-2024
805,15,43,Europe,521110.22,0.06,11-11-2024
806,6,31,Europe,387244.3,0.12,01-04-2025
807,49,73,US,623176.52,0.1,28-07-2025
808,30,45,MENA,49901.99,0.11,30-03-2024
809,38,66,US,18234,0.07,08-08-2024
810,2,8,LATAM,560330.87,0.09,30-03-2025
811,15,71,Asia,644903.23,0.07,01-03-2025
812,11,57,Asia,60004.75,0.09,29-03-2025
813,8,80,MENA,733842.87,0.07,22-10-2024
814,26,99,US,1054360.18,0.06,16-06-2024
815,45,30,US,31423.73,0.06,10-03-2025
816,44,74,LATAM,195179.11,0.08,28-02-2025
817,5,18,Asia,307691.72,0.09,22-05-2024
818,6,69,US,470797.53,0.11,24-08-2025
819,26,93,MENA,240336.61,0.08,04-09-2025
820,4,39,Asia,74010.7,0.07,29-03-2024
821,19,60,LATAM,104228.41,0.1,27-05-2024
822,20,98,MENA,328647.39,0.06,31-07-2024
823,33,43,Europe,36528.27,0.07,06-11-2024
824,20,45,LATAM,89081.11,0.07,01-05-2025
825,49,23,MENA,142894.83,0.05,21-06-2025
826,12,69,US,805303.39,0.06,09-12-2024
827,47,94,Europe,793505.92,0.06,08-03-2024
828,1,6,LATAM,119175.13,0.1,27-08-2025
829,26,56,US,1024731.67,0.09,19-01-2025
830,14,4,Europe,40615.45,0.04,31-03-2024
831,38,93,Asia,53687.64,0.12,07-01-2024
832,37,23,US,268299.17,0.1,23-02-2025
833,11,6,MENA,33451.69,0.05,06-10-2024
834,36,32,LATAM,877469.69,0.1,28-02-2025
835,13,18,Europe,141316.38,0.12,28-06-2024
836,43,15,US,36776.43,0.06,23-07-2025
837,3,40,Asia,195932.35,0.07,18-04-2025
838,33,96,LATAM,9635.71,0.09,04-08-2025
839,6,73,LATAM,81228.25,0.11,20-05-2024
840,50,74,US,27574.97,0.1,23-07-2024
841,10,84,Asia,867919.79,0.04,09-07-2024
842,5,6,Europe,57065.79,0.05,25-01-2025
843,23,63,US,30469.66,0.09,23-10-2024
844,10,67,Europe,73965.39,0.07,21-07-2025
845,44,11,LATAM,197858.49,0.1,17-05-2025
846,2,43,Europe,4417866.44,0.1,13-02-2024
847,13,17,Asia,1171498.53,0.05,05-11-2024
848,40,96,MENA,663090.18,0.1,22-08-2025
849,2,4,Asia,565550.47,0.05,07-11-2024
850,20,63,Europe,346294.99,0.07,20-05-2025
851,1,68,US,22793.52,0.07,26-07-2025
852,37,81,LATAM,302718.41,0.08,19-04-2025
853,9,41,MENA,151909.76,0.07,17-08-2024
854,17,83,US,87435.08,0.12,28-01-2024
855,9,5,US,543592.21,0.11,03-01-2024
856,11,32,Asia,5579.4,0.09,06-06-2024
857,15,86,Europe,156748.03,0.07,25-09-2024
858,24,70,Asia,196717.52,0.1,03-11-2024
859,38,35,Europe,656944.29,0.05,28-04-2025
860,35,22,Asia,205446.78,0.02,07-05-2024
861,30,65,US,29662.28,0.09,21-10-2024
862,31,84,LATAM,2113391.58,0.09,03-03-2025
863,49,22,Europe,299297.26,0.11,02-07-2024
864,5,11,MENA,616013.48,0.07,18-05-2025
865,44,77,MENA,879048.07,0.06,07-09-2024
866,50,3,US,99031.94,0.06,30-01-2024
867,14,9,Asia,354658.69,0.01,02-05-2024
868,11,60,Asia,183343.03,0.06,10-10-2024
869,9,76,US,1112751.94,0.14,19-05-2025
870,34,87,MENA,43286.29,0.11,09-03-2024
871,12,14,MENA,250458.64,0.06,05-09-2025
872,35,97,Asia,179422.65,0.06,05-01-2025
873,35,18,Europe,832607.51,0.06,18-08-2025
874,1,73,LATAM,31730.59,0.13,07-05-2025
875,40,23,Europe,506626.38,0.11,02-08-2025
876,22,74,MENA,491314.06,0.07,22-03-2025
877,29,83,Europe,113914.25,0.11,21-09-2024
878,8,47,LATAM,145142.56,0.1,05-10-2025
879,11,69,Europe,230434.12,0.09,02-05-2025
880,41,47,Europe,48994.63,0.08,02-05-2024
881,37,87,Europe,956792.15,0.07,17-01-2025
882,14,30,Europe,15463.86,0.09,08-06-2025
883,30,25,US,275931.7,0.04,12-08-2025
884,35,28,MENA,5407167.35,0.06,18-01-2024
885,21,98,LATAM,36144.41,0.06,22-09-2024
886,37,25,MENA,196635.09,0.08,15-06-2024
887,5,74,US,60809.55,0.07,18-08-2025
888,19,78,US,1005578.42,0.06,29-02-2024
889,14,58,US,1224297.56,0.04,29-05-2024
890,26,94,US,62661.99,0.09,23-11-2024
891,4,41,Europe,46869.63,0.07,17-04-2025
892,25,25,MENA,277422.64,0.08,18-05-2024
893,45,78,Asia,106101.9,0.11,31-12-2024
894,42,99,LATAM,742293.51,0.07,16-06-2024
895,25,48,US,100967.4,0.06,24-02-2024
896,18,98,MENA,145911.06,0.05,06-10-2024
897,40,10,US,595492.28,0.09,04-01-2025
898,8,99,US,213070.02,0.09,05-03-2025
899,39,75,US,466141.01,0.08,30-12-2024
900,40,11,US,74008.61,0.03,19-02-2024
901,14,85,US,34854.13,0.13,23-10-2024
902,32,21,LATAM,122516.02,0.03,25-10-2024
903,38,86,MENA,19226.86,0.09,26-06-2025
904,33,45,US,124485.51,0.11,19-03-2024
905,23,7,US,20340.91,0.05,10-06-2025
906,15,81,US,263931.43,0.07,17-07-2024
907,33,64,US,81284,0.07,05-10-2025
908,25,64,Europe,397498.85,0.06,06-07-2024
909,17,2,Europe,722620.28,0.09,06-04-2024
910,33,76,Asia,114016.52,0.08,05-09-2025
911,47,42,US,230213.6,0.04,20-06-2024
912,2,82,Asia,1630630.85,0.1,10-07-2025
913,14,54,LATAM,386542.01,0.09,26-11-2024
914,40,75,Asia,471357.81,0.07,19-11-2024
915,40,16,MENA,227841.91,0.14,04-11-2024
916,39,18,Europe,406424.53,0.09,04-10-2024
917,6,99,Europe,154947.4,0.12,06-01-2025
918,6,59,US,1310428.96,0.09,08-04-2024
919,3,90,US,603296.96,0.1,01-07-2025
920,7,16,LATAM,144546.91,0.08,16-08-2025
921,8,6,LATAM,408754.71,0.07,26-12-2024
922,42,57,MENA,748708.05,0.09,27-05-2024
923,15,47,US,127054.87,0.08,14-01-2024
924,47,48,US,154027.02,0.07,20-05-2024
925,29,42,LATAM,266171.03,0.07,14-06-2025
926,33,76,LATAM,29745.25,0.08,15-10-2024
927,30,60,LATAM,10672.14,0.1,16-01-2025
928,39,77,Europe,188452.95,0.04,11-05-2025
929,27,4,Asia,128674.61,0.07,25-02-2025
930,36,2,Asia,4011811.85,0.01,14-12-2024
931,29,90,US,1782394.96,0.09,15-06-2024
932,38,59,Europe,32280.25,0.08,14-04-2024
933,33,27,LATAM,86953.51,0.07,11-08-2024
934,37,27,US,179120.98,0.06,07-06-2024
935,27,79,Europe,86751.21,0.09,30-05-2025
936,33,72,MENA,175742.72,0.08,14-08-2024
937,4,7,Europe,231095.24,0.08,11-07-2024
938,22,63,US,114637.51,0.09,26-07-2025
939,2,46,Asia,346016.86,0.09,20-09-2025
940,10,63,LATAM,137681.04,0.1,22-06-2025
941,5,12,MENA,948807.47,0.1,28-06-2025
942,10,13,Europe,858750.08,0.07,18-07-2025
943,33,43,US,65048.5,0.08,26-04-2024
944,38,17,US,46540.1,0.04,03-03-2025
945,13,63,LATAM,925006.97,0.11,16-04-2025
946,31,81,US,1494716.28,0.11,19-03-2024
947,47,36,US,53551.84,0.07,29-04-2024
948,36,85,LATAM,1340567.69,0.05,14-05-2024
949,45,8,MENA,217911.41,0.04,18-01-2024
950,24,69,Asia,224547.33,0.05,06-05-2025
951,15,90,Asia,18221.13,0.03,22-12-2024
952,29,80,Europe,416727.88,0.05,15-11-2024
953,8,36,MENA,47640.9,0.02,06-01-2025
954,5,28,Europe,79240.87,0.08,22-05-2024
955,29,93,Asia,265055.9,0.1,28-03-2025
956,47,47,LATAM,41466.5,0.09,03-09-2025
957,4,76,US,12517040.2,0.11,19-06-2025
958,12,30,Asia,2168691.74,0.06,16-12-2024
959,45,23,MENA,570451.1,0.08,25-06-2024
960,2,16,Asia,1135734.71,0.12,07-11-2024
961,27,14,MENA,83553.04,0.08,30-01-2024
962,31,74,MENA,373136.91,0.06,01-05-2024
963,36,71,MENA,333066.93,0.09,15-08-2024
964,36,52,Europe,693789.93,0.09,11-05-2024
965,26,37,LATAM,8052185.34,0.07,25-05-2024
966,43,29,Asia,171118.46,0.08,20-08-2024
967,27,67,LATAM,365937.44,0.1,10-11-2024
968,5,15,US,139877.78,0.08,08-05-2024
969,20,100,Asia,213035.7,0.08,02-08-2024
970,11,47,LATAM,532354.99,0.13,13-05-2024
971,10,46,LATAM,142548.73,0.1,21-03-2024
972,40,52,US,452975.89,0.09,11-03-2025
973,38,19,MENA,79685.34,0.07,24-04-2024
974,6,77,Asia,236335.49,0.14,20-03-2024
975,8,21,Asia,764924.71,0.06,20-01-2024
976,23,64,US,197694.88,0.11,10-05-2025
977,47,37,MENA,140823.97,0.1,17-03-2025
978,26,27,Asia,127795.39,0.09,13-02-2024
979,46,55,Asia,278673.58,0.08,20-07-2024
980,43,29,Asia,23667.09,0.06,20-04-2024
981,12,20,MENA,3451810.27,0.11,03-02-2024
982,26,25,US,926059.44,0.05,09-06-2025
983,13,70,Asia,1168196.39,0.09,30-08-2025
984,40,63,LATAM,322122.28,0.13,01-03-2024
985,18,36,MENA,393783.52,0.06,25-04-2025
986,25,2,Europe,476440.78,0.07,01-05-2024
987,33,22,US,108232.71,0.08,16-09-2024
988,47,96,LATAM,283423.24,0.06,14-02-2024
989,40,16,Asia,368510.51,0.09,08-03-2024
990,43,18,Europe,37398.65,0.05,04-11-2024
991,12,69,US,950533.22,0.09,11-01-2024
992,44,54,MENA,4210936.84,0.1,08-04-2024
993,36,100,Europe,1954411.31,0.08,06-05-2024
994,48,30,Europe,742994.27,0.09,08-09-2025
995,4,45,LATAM,263282.21,0.1,29-07-2024
996,5,19,US,70831.48,0.05,24-08-2025
997,37,87,LATAM,134337.12,0.1,23-07-2024
998,8,34,LATAM,340945.7,0.11,08-07-2024
999,42,13,Asia,1909091.75,0.08,25-12-2024
1000,49,43,MENA,213580.98,0.11,30-01-2024
1001,28,62,Europe,207974.91,0.08,02-04-2024
1002,31,93,US,143331.23,0.07,29-05-2024
1003,9,100,MENA,292960.8,0.09,11-10-2024
1004,29,22,MENA,349197.54,0.05,16-08-2025
1005,14,52,US,59598.88,0.09,22-12-2024
1006,40,52,MENA,96392.25,0.08,26-12-2024
1007,41,36,Asia,12977.53,0.11,13-06-2024
1008,22,73,MENA,56987.18,0.05,27-05-2025
1009,11,19,Asia,73494.19,0.06,19-09-2025
1010,23,38,Europe,17841.61,0.12,04-09-2024
1011,1,70,Europe,125960.62,0.09,01-06-2025
1012,46,79,LATAM,257005.5,0.08,06-08-2025
1013,37,57,Asia,2010938.95,0.07,10-03-2024
1014,21,20,Europe,1320968.64,0.12,11-04-2024
1015,26,9,MENA,637103.91,0.1,15-08-2025
1016,46,32,US,2238113.55,0.05,15-01-2024
1017,36,4,US,335811.57,0.08,25-06-2025
1018,23,50,Asia,616733.92,0.1,10-08-2024
1019,1,82,LATAM,1297826.91,0.11,15-07-2024
1020,40,5,MENA,83219.47,0.08,15-10-2024
1021,15,20,Asia,71915.67,0.07,24-06-2024
1022,21,87,US,6777702.21,0.11,04-07-2025
1023,47,75,Asia,175185.98,0.04,05-01-2024
1024,9,37,MENA,1080346.85,0.07,11-04-2024
1025,9,22,Europe,1293610.59,0.09,07-08-2024
1026,10,58,MENA,603212.3,0.11,31-05-2025
1027,26,68,Europe,394934.82,0.09,01-05-2025
1028,41,93,Europe,31906.17,0.08,10-01-2025
1029,35,44,Europe,1247589.11,0.08,26-08-2025
1030,25,34,Asia,170748.54,0.09,08-07-2024
1031,26,77,US,972643.68,0.1,26-03-2025
1032,11,42,Asia,227975.18,0.11,19-04-2024
1033,38,9,US,32927.48,0.11,04-07-2024
1034,2,95,MENA,264988.05,0.05,29-12-2024
1035,7,7,LATAM,116139.83,0.09,23-01-2025
1036,18,68,MENA,592781.96,0.11,10-03-2025
1037,27,19,Asia,92581.06,0.09,07-08-2024
1038,34,94,Asia,153798.1,0.07,10-06-2025
1039,27,31,US,153043.01,0.1,21-08-2024
1040,17,35,Asia,217054.02,0.05,21-02-2025
1041,43,57,Europe,113137.98,0.09,25-04-2024
1042,44,85,Asia,2466090.04,0.1,17-11-2024
1043,24,61,US,3725416.92,0.13,06-05-2024
1044,25,31,US,43190.81,0.07,22-04-2025
1045,7,83,Europe,78275.99,0.14,22-04-2024
1046,6,95,US,32645.14,0.11,16-06-2025
1047,24,53,LATAM,73507.93,0.08,19-05-2024
1048,33,32,MENA,732348.97,0.11,22-05-2025
1049,49,66,Asia,105887.15,0.11,04-01-2025
1050,29,59,LATAM,3248914.13,0.12,22-10-2024
1051,43,10,Asia,34294.36,0.1,24-07-2025
1052,22,2,LATAM,20762.72,0.08,11-02-2024
1053,26,66,Asia,289949.18,0.11,25-03-2024
1054,28,60,Europe,115566.72,0.11,01-12-2024
1055,50,88,US,10322.9,0.05,20-05-2025
1056,21,17,US,669119.45,0.09,28-04-2024
1057,49,96,Europe,417751.94,0.12,29-01-2025
1058,7,16,LATAM,177481.72,0.09,17-10-2024
1059,17,16,MENA,209612.08,0.08,12-04-2025
1060,20,46,LATAM,724493.63,0.08,06-09-2025
1061,41,39,US,60019.82,0.05,15-11-2024
1062,49,31,MENA,190143.7,0.1,30-03-2025
1063,20,88,Asia,638474.2,0.11,19-08-2024
1064,22,1,MENA,107819.17,0.06,21-07-2025
1065,28,11,LATAM,70803.34,0.08,21-02-2025
1066,40,85,Europe,1519322.44,0.08,24-10-2024
1067,49,4,Asia,495950.96,0.1,14-03-2025
1068,7,71,LATAM,194009.1,0.08,12-07-2024
1069,1,26,Asia,166306.97,0.12,12-03-2024
1070,32,50,MENA,207421.66,0.03,02-05-2025
1071,13,12,US,834502.22,0.03,11-01-2025
1072,30,95,LATAM,22965,0.08,02-07-2024
1073,23,81,Europe,157072.77,0.05,14-01-2024
1074,19,97,MENA,755725.35,0.04,18-05-2025
1075,32,75,LATAM,36731.28,0.12,17-04-2024
